,possibly_sensitive,id,author_id,source,created_at,text,edit_history_tweet_ids,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,withheld.copyright,withheld.country_codes
2113,False,1587042244489625600,1415315949050335239,Twitter Web App,2022-10-31T11:22:11.000Z,"The @Newburg_JCPS newscast brings you some #RedRibbonWeek memories, a tutorial on how to reset your Chromebook, and a chance to learn about mental health at Newburg. #JCPSDigIn https://t.co/K6hrrYHMz8",['1587042244489625600'],en,0,0,0,0,,
2114,False,1587042226651254784,790597178507030528,Twitter for iPhone,2022-10-31T11:22:07.000Z,this man has spoke so openly about his mental health struggles but yous will be the first people to post about it if something happened and say how say it is etc for once just shut the fuck up https://t.co/9z4fRtRh1F,['1587042226651254784'],en,0,0,0,0,,
2115,False,1587042225648590848,1396321886867398656,Twitter for iPhone,2022-10-31T11:22:07.000Z,RT @washingtonpost: As the names of those killed in Saturday’s crowd crush in Itaewon trickle out and residents pay their respects at mourn…,['1587042225648590848'],en,20,0,0,0,,
2116,False,1587042224973520896,1582769245091414019,Twitter for iPhone,2022-10-31T11:22:06.000Z,@JamesHulsonB @Tyson_Fury says for mental health don’t drink or do drugs. Yes is pissed as a fart on holiday with his Dad. Chewing the face of himself and can’t speak at an interview. Tells everyone that he has bipolar etc but has never proved it. Slags everyone off and derides then. Clown 🤡,['1587042224973520896'],en,0,0,0,0,,
2117,False,1587042220309258242,1563717979832913920,Twitter for Android,2022-10-31T11:22:05.000Z,"RT @apoislove33: fans : Kiss kiss kiss 
MileApo mind : We also want to kiss so bad but will do at the backstage for your mental health  ㅋㅋㅋ…",['1587042220309258242'],en,20,0,0,0,,
2118,False,1587042217901842432,2165083418,Twitter for Android,2022-10-31T11:22:05.000Z,"RT @TomLondon6: One way I protect my mental health is by avoiding
1. PMQs
2. @bbcquestiontime 
3. The Sunday politics shows

It is not that…",['1587042217901842432'],en,98,0,0,0,,
2119,False,1587042214542188544,945393737584316416,Twitter for Android,2022-10-31T11:22:04.000Z,RT @hongteezer: mass report and email kq immediately. ppl are bringing in mg’s mental health and saying to kick yh out of atz. this is very…,['1587042214542188544'],en,710,0,0,0,,
2120,False,1587042208812830723,1009907753433878530,Twitter for iPhone,2022-10-31T11:22:03.000Z,"RT @apoislove33: fans : Kiss kiss kiss 
MileApo mind : We also want to kiss so bad but will do at the backstage for your mental health  ㅋㅋㅋ…",['1587042208812830723'],en,20,0,0,0,,
2121,False,1587042207521030144,1495088923755823104,Twitter Web App,2022-10-31T11:22:02.000Z,"RT @Taj_Ali1: •14% of nurses using foodbanks

•A third of nurses have difficulty covering the cost of food and heating their homes

•3 in 4…",['1587042207521030144'],en,5,0,0,0,,
2122,False,1587042206933721088,1518549278,Twitter for iPhone,2022-10-31T11:22:02.000Z,"RT @myhlee: New: South Korea’s collective trauma is only just beginning. 

In online forums, Koreans have begun anonymously posting about p…",['1587042206933721088'],en,17,0,0,0,,
2123,False,1587042201590288385,125403342,Sprout Social,2022-10-31T11:22:01.000Z,"Armenia🇦🇲 is improving #mentalhealth in the country by:

✅Listening to people’s MH needs
✅Working with WHO/Europe to strengthen community-based MH care
✅National Mental Health Coalition

@WHOArmenia @natasha_azzmus @LediaLazri 

Learn more 👇
https://t.co/Y3SnSoOuy9 https://t.co/c3i1CV4RpQ",['1587042201590288385'],en,0,0,2,0,,
2124,False,1587042201481216003,1494316920954368000,Twitter for Android,2022-10-31T11:22:01.000Z,"@FatheadClom @RooshyIncognito Failed drugs test, pretending he donated his entire purse from Wilder fight to the homeless, pretending to be suffering from mental health issues. There's so much you could say.",['1587042201481216003'],en,0,0,1,0,,
2125,False,1587042201271521283,1296280551612194816,Twitter Web App,2022-10-31T11:22:01.000Z,"@mattLarnold They're all toxic in their own ways, as big as social media has gotten it's kind of satisfying to see the big platforms go down because it's awful for everyone's mental health to be exposed to so much negativity every day. Imho",['1587042201271521283'],en,0,0,0,0,,
2126,False,1587042198125682691,950502056300830721,Twitter Web App,2022-10-31T11:22:00.000Z,RT @AbbVieFrance: [#JournéeMondialeDuPsoriasis] Souffrir de #psoriasis en plaques c'est parfois supporter une charge mentale importante. En…,['1587042198125682691'],fr,4,0,0,0,,
2127,False,1587042196263522306,968314903336505346,Twitter for Android,2022-10-31T11:22:00.000Z,"RT @j_stocky: Farewell to the JW Community for the sake of my mental health, have some art I made. https://t.co/z5HkENAYTd",['1587042196263522306'],en,235,0,0,0,,
2128,False,1587042193406980097,1248221852603789318,Twitter for Android,2022-10-31T11:21:59.000Z,RT @jenioarkhafa: November please be nice for the sake of my mental health.,['1587042193406980097'],en,463,0,0,0,,
2129,False,1587042192891183105,502334260,Twitter Web App,2022-10-31T11:21:59.000Z,@BeckettUnite The £bns being pumped  into the private sector in mental health/other specialities is gutting NHS care and keeping private health services/hospitals afloat. Very soon the NHS will nothing but a logo only securing huge profits for the private sector and few if any nfp services.,['1587042192891183105'],en,0,0,0,0,,
2130,False,1587042188466311168,1564394801398632449,Twitter for Android,2022-10-31T11:21:58.000Z,RT @navirowinstons: dear november and december be good to our mental health.,['1587042188466311168'],en,535,0,0,0,,
2131,False,1587042186448629760,2476953325,Twitter for Android,2022-10-31T11:21:57.000Z,"RT @apoislove33: fans : Kiss kiss kiss 
MileApo mind : We also want to kiss so bad but will do at the backstage for your mental health  ㅋㅋㅋ…",['1587042186448629760'],en,20,0,0,0,,
2132,False,1587042184976531456,1571804299587457024,Twitter for Android,2022-10-31T11:21:57.000Z,"RT @apoislove33: fans : Kiss kiss kiss 
MileApo mind : We also want to kiss so bad but will do at the backstage for your mental health  ㅋㅋㅋ…",['1587042184976531456'],en,20,0,0,0,,
2133,False,1587042178731511808,1440386846081441795,Twitter Web App,2022-10-31T11:21:55.000Z,RT @ActionAddiction: We are proud to launch Addiction Awareness Week with The Princess of Wales @KensingtonRoyal. Addiction is a serious me…,['1587042178731511808'],en,158,0,0,0,,
2134,False,1587042174272770054,1520789332747038720,Twitter Web App,2022-10-31T11:21:54.000Z,RT @PfizerDeathJab: I'm for this. Law enforcement has access to mental health help why shouldnt these content reviewers? And these are legi…,['1587042174272770054'],en,1,0,0,0,,
2135,False,1587042171550474240,4406976260,Twitter for Android,2022-10-31T11:21:54.000Z,"RT @dingus4521: Are you stuck at 1 viewer and inactive chat? Join #KOOPATROOP for 24/7 support runs, mental health awareness and MASSIVE ra…",['1587042171550474240'],en,6,0,0,0,,
2136,False,1587042171332759552,1571392784816558080,Twitter for iPad,2022-10-31T11:21:54.000Z,RT @washingtonpost: As the names of those killed in Saturday’s crowd crush in Itaewon trickle out and residents pay their respects at mourn…,['1587042171332759552'],en,20,0,0,0,,
2137,False,1587042170690682881,3237544284,Twitter for Android,2022-10-31T11:21:53.000Z,"RT @potatosaysss: last day of October, i wish November will be good to our mental health",['1587042170690682881'],en,1453,0,0,0,,
2138,False,1587042166635106304,995497740145643520,Twitter for iPhone,2022-10-31T11:21:53.000Z,"RT @potatosaysss: last day of October, i wish November will be good to our mental health",['1587042166635106304'],en,1453,0,0,0,,
2139,False,1587042160699969539,1321130161,Twitter for iPhone,2022-10-31T11:21:51.000Z,Fury has been blagging the mental health card for ages now! Fellas a joke! https://t.co/1xjQzWPafg,['1587042160699969539'],en,0,0,0,0,,
2140,False,1587042154194825216,1486012688904093697,Twitter for iPhone,2022-10-31T11:21:50.000Z,"RT @simplybadut: November, please be good to our mental health.",['1587042154194825216'],en,20200,0,0,0,,
2141,False,1587042140504428544,1585037726075822089,Twitter for iPhone,2022-10-31T11:21:46.000Z,RT @kellykicinski_4: @NFL @HillaryClinton @60Minutes President Bill Clinton’s message is clear to NFL QB BinLaden blowing the limbs off civ…,['1587042140504428544'],en,1,0,0,0,,
2142,False,1587042135408513024,878931422777491456,Twitter for iPhone,2022-10-31T11:21:45.000Z,"RT @AimanPsikologi: Some of useful tips to cope with our anxiety.

1. Deep breathing exercise
2. Progressive muscle relaxation
3. Grounding…",['1587042135408513024'],en,162,0,0,0,,
2143,False,1587042129456553984,1514588185677946889,IFTTT,2022-10-31T11:21:44.000Z,"Psychology Mental Health, self help article, mind SEO blog post

 Psychology Mental Health, self help article, mind SEO blog post

Are you Looking for an inspirational Mental Health, Self-help quality blog Article That can engage?

I will fulfill all you… https://t.co/jVLvZldZ4S https://t.co/P1kGJqx0EN",['1587042129456553984'],en,0,0,0,0,,
2144,False,1587042127238004736,1325054224611205120,Twitter for Android,2022-10-31T11:21:43.000Z,"RT @potatosaysss: last day of October, i wish November will be good to our mental health",['1587042127238004736'],en,1453,0,0,0,,
2145,False,1587042126445043712,1181256808289243136,Twitter Web App,2022-10-31T11:21:43.000Z,RT @BeckettUnite: The NHS is paying £2bn a year to private hospitals to care for mental health patients because it does not have enough of…,['1587042126445043712'],en,784,0,0,0,,
2146,False,1587042125287399425,1440557835260030979,Twitter for Android,2022-10-31T11:21:43.000Z,"RT @christypeaslee1: @LouLouLa10 How is Harry an expert in ANYTHING? He has no right to lecture people about mental health, managing employ…",['1587042125287399425'],en,2,0,0,0,,
2147,False,1587042120422100992,1363876990961516549,Twitter for Android,2022-10-31T11:21:41.000Z,RT @hongteezer: mass report and email kq immediately. ppl are bringing in mg’s mental health and saying to kick yh out of atz. this is very…,['1587042120422100992'],en,710,0,0,0,,
2148,False,1587042120111738882,293981380,Twitter for iPad,2022-10-31T11:21:41.000Z,RT @BeckettUnite: The NHS is paying £2bn a year to private hospitals to care for mental health patients because it does not have enough of…,['1587042120111738882'],en,784,0,0,0,,
2149,False,1587042119532830720,186558617,Twitter for iPhone,2022-10-31T11:21:41.000Z,RT @BeckettUnite: The NHS is paying £2bn a year to private hospitals to care for mental health patients because it does not have enough of…,['1587042119532830720'],en,784,0,0,0,,
2150,False,1587042109877587969,1650061429,Twitter Web App,2022-10-31T11:21:39.000Z,RT @HealthwatchE: Pregnancy is a major life event for any family. It can be joyful and fulfilling but also challenging. If you have been pr…,['1587042109877587969'],en,2,0,0,0,,
2151,False,1587042103036616705,20104862,Twitter for iPhone,2022-10-31T11:21:37.000Z,RT @BeckettUnite: The NHS is paying £2bn a year to private hospitals to care for mental health patients because it does not have enough of…,['1587042103036616705'],en,784,0,0,0,,
2152,False,1587042102994681856,263289895,Twitter for Android,2022-10-31T11:21:37.000Z,"RT @chantz_y: Things proven to worsen kids' mental health 

✅ losing a parent 
✅ becoming chronically ill or disabled 
✅ PTSD 
✅ stressful…",['1587042102994681856'],en,588,0,0,0,,
2153,False,1587042088759205889,851474124,Twitter for iPhone,2022-10-31T11:21:34.000Z,RT @coastguardchap: Today I am attending the Emergency Services Mental Health and Wellbeing Digital Conference @WMinsightUK #MHinEmergencyS…,['1587042088759205889'],en,1,0,0,0,,
2154,False,1587042085517017088,210925979,Twitter for Android,2022-10-31T11:21:33.000Z,@Cammer17 @jrmstrong @fordnation @Sflecce I'm not talking about services. I'm talking about personal mental health and well being. You ever worked with people who feel undervalued and abused at work? It's a toxic workplace.,['1587042085517017088'],en,0,0,0,0,,
2155,False,1587042084175118336,1308385997479006208,Twitter for Android,2022-10-31T11:21:33.000Z,RT @hongteezer: mass report and email kq immediately. ppl are bringing in mg’s mental health and saying to kick yh out of atz. this is very…,['1587042084175118336'],en,710,0,0,0,,
2156,False,1587042083814227971,537432402,Twitter Web App,2022-10-31T11:21:33.000Z,"Petitions to ""302"" people - involuntarily commit them for mental health treatment - in Allegheny County hit a high point last year. @ameliawinger has the data and the implications https://t.co/z75idMkSTA",['1587042083814227971'],en,0,0,0,0,,
2157,False,1587042083579232256,1585037726075822089,Twitter for iPhone,2022-10-31T11:21:33.000Z,@NFL @HillaryClinton @60Minutes President Bill Clinton’s message is clear to NFL QB BinLaden blowing the limbs off civilians &amp; punishing them in mental health court for delusion of having limbs @KamalaHarris @politico @steelers @WSJ @NIMHgov @yaledailynews @NBCNews @ABCWorldNews https://t.co/64o0N89oAc,['1587042083579232256'],en,1,0,1,0,,
2158,False,1587042081964716033,1389814948323237891,Twitter Web App,2022-10-31T11:21:32.000Z,"RT @chiragbarjatyaa: Unfortunately, you are a vitamin-D-deficient guy
Low vitamin D levels are disturbing your mental health and testostero…",['1587042081964716033'],en,1,0,0,0,,
2159,False,1587042081268080640,3133386427,Twitter for Android,2022-10-31T11:21:32.000Z,RT @hongteezer: mass report and email kq immediately. ppl are bringing in mg’s mental health and saying to kick yh out of atz. this is very…,['1587042081268080640'],en,710,0,0,0,,
2160,False,1587042080169156608,1534433755330662400,Twitter for Android,2022-10-31T11:21:32.000Z,RT @joenasandiego: It’s good to slow down. Not rushing into things that are not yet for you to own. Not pressuring yourself to meet others’…,['1587042080169156608'],en,3646,0,0,0,,
2161,False,1587042068492419073,57414726,Twitter for Mac,2022-10-31T11:21:29.000Z,"#ItsOkayToNotBeOkay THREAD:
Four years ago tonight, my wife came home and found me in the dark. I have no recollection of this. I broke down on her, admitted I’d been researching how to kill myself. The following day I was diagnosed with mental health problems…",['1587042068492419073'],en,0,1,0,0,,
2162,False,1587042046048866306,997675232423886848,Twitter for Android,2022-10-31T11:21:24.000Z,"RT @notepostpage124: Hi adult, i just want to remind you na need mo din magpahinga and don’t feel guilty for it. Wag mo papabayaan yung hea…",['1587042046048866306'],tl,191,0,0,0,,
2163,True,1587042040260579330,584239420,Twitter for iPhone,2022-10-31T11:21:22.000Z,Like wtf is wrong with this retarted ass nigga 😡 Man this dude has been stalking me for a year just b/c I cut his sloppy ass off. He’s claiming my photo of the nigga I talk to. I really dnt understand this. please take care of y’all mental health Happy Monday everyone tag/share https://t.co/j01OSm1hN2,['1587042040260579330'],en,0,0,0,0,,
2164,False,1587042040071786497,1080999330461343744,Twitter for Android,2022-10-31T11:21:22.000Z,"RT @shmitzysays: Pro tip: If wearing a mask ruined your mental health, you were heading that direction anyway.",['1587042040071786497'],en,87,0,0,0,,
2165,False,1587042039123922945,34280281,Twitter for iPhone,2022-10-31T11:21:22.000Z,@Caitlyn_Jenner I am not lgbtq but I feel for that community because you are the worst person to represent them !! You need real mental health!! Not a platform to spread hate and misinformation!,['1587042039123922945'],en,0,0,0,0,,
2166,False,1587042038696083459,729753462498598912,Twitter for iPhone,2022-10-31T11:21:22.000Z,RT @itswords_: my mental health is absolutely testing me again.,['1587042038696083459'],en,11115,0,0,0,,
2167,False,1587042035332251648,141320496,Twitter for Android,2022-10-31T11:21:21.000Z,RT @BeckettUnite: The NHS is paying £2bn a year to private hospitals to care for mental health patients because it does not have enough of…,['1587042035332251648'],en,784,0,0,0,,
2168,False,1587042032064888832,791041285415178240,Twitter for iPhone,2022-10-31T11:21:20.000Z,"RT @Refineurmindset: 8 things you need to stop doing for the sake of your mental health and well-being.

               || A thread 🧵 ||",['1587042032064888832'],en,5,0,0,0,,
2169,False,1587042028818690049,1118646318686015488,Twitter for Android,2022-10-31T11:21:20.000Z,RT @joenasandiego: It’s good to slow down. Not rushing into things that are not yet for you to own. Not pressuring yourself to meet others’…,['1587042028818690049'],en,3646,0,0,0,,
2170,False,1587042022338068480,1187428866639323136,Twitter for Android,2022-10-31T11:21:18.000Z,RT @chaniexo_: can they release osh1 this year? badly wants to see idol sehun for my mental health 😭,['1587042022338068480'],en,11,0,0,0,,
2171,False,1587042021021290496,1283042473615462406,Twitter for Android,2022-10-31T11:21:18.000Z,RT @myhlee: Social media has become more prominent since Sewol disaster. On Saturday it was nearly impossible to avoid images and videos of…,['1587042021021290496'],en,4,0,0,0,,
2172,False,1587042016789250050,104184883,TweetDeck,2022-10-31T11:21:17.000Z,"RT @DidierDanet: Très intéressant article de @kari_paul sur la toxicité intrinsèque de #TikTok : une analyse poussée des utilisateurs, un a…",['1587042016789250050'],fr,3,0,0,0,,
2173,False,1587042005242232832,3390810281,Twitter for iPhone,2022-10-31T11:21:14.000Z,"RT @LGalloway77: We are speeding toward a major mental health crisis as people struggle to survive in these desperate times.
Support servic…",['1587042005242232832'],en,156,0,0,0,,
2174,False,1587042003736752128,1555903269419229185,Twitter Web App,2022-10-31T11:21:14.000Z,"RT @AIIA_NDelhi: As part of Mental Well Being week, the hospital dept of #AIIA organised a public lecture, where Dr. Arshath Jyothi, PhD, D…",['1587042003736752128'],en,10,0,0,0,,
2175,False,1587042003103223809,1512806004098056196,Twitter for Android,2022-10-31T11:21:14.000Z,RT @BeckettUnite: The NHS is paying £2bn a year to private hospitals to care for mental health patients because it does not have enough of…,['1587042003103223809'],en,784,0,0,0,,
2176,False,1587042765426524161,1538854199697453056,Twitter for iPhone,2022-10-31T11:24:15.000Z,"RT @robhoffman20: At 24: 
•Depressed
•Had my heart broken 
•Thought I would be poor forever 
•Fired from the best job I ever had

At 28: 
•…",['1587042765426524161'],en,8408,0,0,0,,
2177,False,1587042760024104963,1251818816931323904,Twitter for Android,2022-10-31T11:24:14.000Z,"RT @NoobMemer0: I admit that I feel depressed even as a Muslim almost everyday. But without Islam, I would certainly have been at the edge…",['1587042760024104963'],en,87,0,0,0,,
2178,False,1587042737718689792,2687849290,Twitter for Android,2022-10-31T11:24:09.000Z,"RT @Haggis_UK: Roger Gale(Tory MP) was ""hugely depressed at what he saw at the Manston Immigration Centre... there are simply far too many…",['1587042737718689792'],en,97,0,0,0,,
2179,False,1587042720685531137,1556454697137045504,"Cheap Bots, Done Quick!",2022-10-31T11:24:05.000Z,"Shit, dude.. what's got you so depressed anyways? Aside from the usual.",['1587042720685531137'],en,0,0,1,0,,
2180,False,1587042719985061888,1556369954177519622,"Cheap Bots, Done Quick!",2022-10-31T11:24:04.000Z,UNBREAD TWINS became DEPRESSED...,['1587042719985061888'],en,0,0,0,0,,
2181,False,1587042719440015361,2419132746,Twitter for Android,2022-10-31T11:24:04.000Z,"better than it used to be I guess but you really don't have a lot of other options besides finding other broke depressed queers online unless you live in a city with some kinda gay scene, and most of them are gonna be in the same position you are",['1587042719440015361'],en,0,0,0,0,,
2182,False,1587042707234496512,4888561943,Twitter for iPhone,2022-10-31T11:24:01.000Z,Ah bless. What a miserable group of people… people from that place always angry &amp; depressed &amp; foul mouthed. https://t.co/raxq9nJWau,['1587042707234496512'],en,0,0,0,0,,
2183,False,1587042678746730497,1278127204736458753,Twitter for Android,2022-10-31T11:23:55.000Z,RT @kundu_koushani: He was absolutely fine when RC was not part of his life. As soon as she came everything changed. He suddenly became dep…,['1587042678746730497'],en,28,0,0,0,,
2184,False,1587042653900005376,1534879792788819969,Twitter for iPhone,2022-10-31T11:23:49.000Z,fuck bro halloween fanart has gotten me so down bad and depressed,['1587042653900005376'],en,0,1,1,0,,
2185,False,1587042647037935618,1419830531857035270,Twitter Web App,2022-10-31T11:23:47.000Z,"5/ Tell Stories

Stories are THE most powerful form of communication.

Since the time of the cavemen, we’ve been telling stories.

3 structures that work 99% of the time:

• Rags to riches
• Skinny to jacked
• Depressed to happy

Why?

Because people love transformations.",['1587042647037935618'],en,0,1,1,0,,
2186,False,1587042638540201985,1502046454986289162,Twitter for iPhone,2022-10-31T11:23:45.000Z,"RT @Haggis_UK: Roger Gale(Tory MP) was ""hugely depressed at what he saw at the Manston Immigration Centre... there are simply far too many…",['1587042638540201985'],en,97,0,0,0,,
2187,False,1587042630835359744,1547368341391687687,Twitter for Android,2022-10-31T11:23:43.000Z,"RT @rui_fasting: how do I turn my ""eating because I'm depressed"" into ""not hungry because I'm depressed""",['1587042630835359744'],en,81,0,0,0,,
2188,False,1587042596160937984,1213321205085663238,Twitter for iPhone,2022-10-31T11:23:35.000Z,"RT @smoke_nd_pearlz: Idk why i be weighing in on these dating topics cause my man pay for everything, doesn’t complain and loves my dirty d…",['1587042596160937984'],en,12,0,0,0,,
2189,False,1587042593929834496,1571422261302956035,Twitter for Android,2022-10-31T11:23:34.000Z,RT @httpsnimroood: i’m the happiest depressed person you’ll ever meet.,['1587042593929834496'],en,2930,0,0,0,,
2190,False,1587042584240627712,1549202906573705216,Twitter for iPhone,2022-10-31T11:23:32.000Z,"RT @zerowondering: Depression is so common in gaming because people terminally live online. 

Go out in the world and meet people and do th…",['1587042584240627712'],en,186,0,0,0,,
2191,False,1587042579538927616,1505863523242594311,Twitter for Android,2022-10-31T11:23:31.000Z,"RT @BObinrin: I’m depressed, but, might consider sucking breast later. Depression is real, if you see anyone who is depressed like me give…",['1587042579538927616'],en,3,0,0,0,,
2192,False,1587042578628747266,706756183181430784,Twitter for Android,2022-10-31T11:23:31.000Z,"RT @JoelOsteen: God said in Philippians, “I will bring you to a flourishing finish.” Not a defeated finish, a bankrupt finish, a lonely fin…",['1587042578628747266'],en,1953,0,0,0,,
2193,False,1587042560245084161,1082377351747563521,Twitter for iPhone,2022-10-31T11:23:26.000Z,"@TheLadyOfLight_ 😳 I was depressed once for 2 hours when I didn’t clear for IAS preliminaries 😂 that lasted till a brother said , “ va da let’s go for Tea” . 😂",['1587042560245084161'],en,0,0,0,0,,
2194,False,1587042541639454720,435695574,Twitter for Android,2022-10-31T11:23:22.000Z,"RT @JoelOsteen: God said in Philippians, “I will bring you to a flourishing finish.” Not a defeated finish, a bankrupt finish, a lonely fin…",['1587042541639454720'],en,1953,0,0,0,,
2195,False,1587042529144442882,1113358579568914433,Twitter Web App,2022-10-31T11:23:19.000Z,RT @dwallacewells: “Human-caused increases in heat waves have depressed economic output most in the poor tropical regions least culpable fo…,['1587042529144442882'],en,26,0,0,0,,
2196,False,1587042519627415552,1535576323166457857,"Cheap Bots, Done Quick!",2022-10-31T11:23:17.000Z,Black Baboons are rarely depressed .,['1587042519627415552'],en,0,0,0,0,,
2197,False,1587042518843146242,1015100388930973696,Twitter for iPhone,2022-10-31T11:23:16.000Z,happy halloween i’m gonna be depressed today,['1587042518843146242'],en,0,0,0,0,,
2198,False,1587042516599119872,1471827868821131269,Twitter for Android,2022-10-31T11:23:16.000Z,@depressed_asu リプ失礼します。素敵です,['1587042516599119872'],ja,0,0,0,0,,
2199,False,1587042510760648704,1523134187129159680,Twitter for iPhone,2022-10-31T11:23:15.000Z,@resilientAvery one time I was so depressed I dreaded sleeping bc I didn’t wanna go through another day of BS 💀 early pandemic certainly was a time…,['1587042510760648704'],en,0,0,0,0,,
2200,False,1587042495082512385,1249993569823330311,Twitter for iPhone,2022-10-31T11:23:11.000Z,This is called #eugenism and it never went away. #Canada allowing doctors to kill kids without the consent of parents because they are depressed. https://t.co/zbRZg6wAzW,['1587042495082512385'],en,0,0,0,0,,
2201,False,1587042493404782593,938116764176732160,Twitter for iPhone,2022-10-31T11:23:10.000Z,RT @httpsnimroood: i’m the happiest depressed person you’ll ever meet.,['1587042493404782593'],en,2930,0,0,0,,
2202,False,1587042491022577664,1511771797016170497,Twitter for Android,2022-10-31T11:23:10.000Z,RT @httpsnimroood: i’m the happiest depressed person you’ll ever meet.,['1587042491022577664'],en,2930,0,0,0,,
2203,False,1587042450253938688,840977814098591744,Twitter for Android,2022-10-31T11:23:00.000Z,RT @kundu_koushani: He was absolutely fine when RC was not part of his life. As soon as she came everything changed. He suddenly became dep…,['1587042450253938688'],en,28,0,0,0,,
2204,False,1587042448814972929,1558018077266087936,Twitter Web App,2022-10-31T11:23:00.000Z,"Are you depressed?
It's okay. 
You'll rise again.
The time will come, I promise.

We're always here to listen.

2022.10.31🍣📖✍
#SushiFriends_Diary

https://t.co/BOWJT9zomc https://t.co/oSEtHufIyw",['1587042448814972929'],en,0,0,0,0,,
2205,False,1587042443916378117,1329445423552098312,Twitter for iPhone,2022-10-31T11:22:59.000Z,Mukang masaya pero depressed nayan🥹 https://t.co/kYyoBGCiBL,['1587042443916378117'],tl,0,1,2,0,,
2206,False,1587042431060611072,1341823115836477445,Twitter,2022-10-31T11:22:56.000Z,"RT @LuckyLemonadeVT: Behind every vtuber is some depressed loner 🍀

#ENVtuber #Vtubers #VtuberUprising https://t.co/CvnsNXs5CC",['1587042431060611072'],en,1,0,0,0,,
2207,False,1587042430859321347,848202469,Twitter Web App,2022-10-31T11:22:55.000Z,"RT @Morpheusresist: A man without struggle is never going to be a powerful man.

The best men you know are men that have been through strug…",['1587042430859321347'],en,310,0,0,0,,
2208,False,1587042402501632000,425640366,Twitter for Android,2022-10-31T11:22:49.000Z,"RT @Haggis_UK: Roger Gale(Tory MP) was ""hugely depressed at what he saw at the Manston Immigration Centre... there are simply far too many…",['1587042402501632000'],en,97,0,0,0,,
2209,False,1587042375888764928,84083725,Twitter for iPad,2022-10-31T11:22:42.000Z,RT @itzruhama: I'm feeling depressed please pray for me 😥😥😥,['1587042375888764928'],en,81,0,0,0,,
2210,False,1587042364727603200,1290287499349127169,Twitter for Android,2022-10-31T11:22:40.000Z,RT @httpsnimroood: i’m the happiest depressed person you’ll ever meet.,['1587042364727603200'],en,2930,0,0,0,,
2211,False,1587042359761686531,1566697108278808577,Twitter for iPhone,2022-10-31T11:22:39.000Z,"RT @Nicole_Izoduwa: Those who live in their past end up depressed like Atiku and Co in the US;

Those who focus on the now end up with anxi…",['1587042359761686531'],en,44,0,0,0,,
2212,False,1587042320620331008,1197937000545955841,Twitter for Android,2022-10-31T11:22:29.000Z,"RT @Theofficialtopg: Depression isn't real. You feel sad, you move on.

You will always be depressed if your life is depressing.",['1587042320620331008'],en,11,0,0,0,,
2213,False,1587042286558478339,1513929494159056910,Twitter for Android,2022-10-31T11:22:21.000Z,@Jayecane Good morning sorry I just haven't been online been kind of depressed my uncle just passed away I know we can all live forever he was 93,['1587042286558478339'],en,0,0,0,0,,
2214,False,1587042252945334272,480419385,Twitter for Android,2022-10-31T11:22:13.000Z,"RT @BObinrin: I’m depressed, but, might consider sucking breast later. Depression is real, if you see anyone who is depressed like me give…",['1587042252945334272'],en,3,0,0,0,,
2215,False,1587042252085403648,718451304650129408,Twitter for Android,2022-10-31T11:22:13.000Z,RT @ToneDigz: New found respect for fans that have always rooted for teams that aren’t good and have no chance at playoffs. Not sure how yo…,['1587042252085403648'],en,579,0,0,0,,
2216,False,1587042247622754307,43790045,Twitter Web App,2022-10-31T11:22:12.000Z,"@XAVIAERD Hey Xaviaer, I'll give $1000 to the charity of your choice if you pass a lie detector test that you truly believe the media wants people to be obese, broke, oppressed, depressed and censored.  I say you're bearing false witness. Will put the money in escrow for good faith. Deal?",['1587042247622754307'],en,0,0,0,0,,
2217,False,1587042226319695875,1194517505605193730,Twitter for Android,2022-10-31T11:22:07.000Z,@Depressed_fagg suffer,['1587042226319695875'],en,0,1,0,0,,
2218,False,1587042215175819264,418804535,Twitter Web App,2022-10-31T11:22:04.000Z,RT @ASHISH2VNS: @Adv_pcsharma @RailwaySeva @drmncrald Thankyou sir. But I will be defenetly loosed my meeting as it seems to reach DDU at 1…,['1587042215175819264'],en,1,0,0,0,,
2219,False,1587042202173292545,1444585571578384384,Twitter for Android,2022-10-31T11:22:01.000Z,RT @kundu_koushani: He was absolutely fine when RC was not part of his life. As soon as she came everything changed. He suddenly became dep…,['1587042202173292545'],en,28,0,0,0,,
2220,False,1587042157797560320,1324090746333466627,Twitter for iPhone,2022-10-31T11:21:50.000Z,"RT @Into_the_Never: @MNTOY2006 Lazy does not exist. Those often labeled lazy are tired, burned out, overwhelmed, depressed, suffer from som…",['1587042157797560320'],en,199,0,0,0,,
2221,False,1587042124608016389,406726945,Twitter for iPhone,2022-10-31T11:21:42.000Z,im not depressed but yea 😂😂😂😂 https://t.co/UIs0jtdxr5,['1587042124608016389'],en,0,0,0,0,,
2222,False,1587042119948042242,794291338971848705,Twitter for Android,2022-10-31T11:21:41.000Z,"RT @Philsbodydouble: @Botanygeek ""He obviously thought the poor immigrants were cold so brought them something to warm themselves up with.…",['1587042119948042242'],en,2,0,0,0,,
2223,False,1587042118924611584,1417550341801840640,Twitter for iPhone,2022-10-31T11:21:41.000Z,"RT @berrybmi: @di3tcoke111 they would've came for him if he replaced ""lana stan who hasn't eaten"" with ""depressed person who hasn't brushed…",['1587042118924611584'],en,33,0,0,0,,
